10.83127673 0.36773284 0.19149419 0.13766707 0.10788349 0.09044785 0.08201657 0.07719847 0.07844118 0.07478336 0.08392665 0.06237715 0.06531679 0.06024030 0.06058010 0.06149483 0.04897180 0.04857535 0.06154253 0.04938014 0.04955342 0.04740805 0.04775877 0.04543990 0.04239989 0.04052326 0.04081392 0.04114700 0.04165839 0.04319939 0.03802309 0.04408902 0.03619620 0.04075204 0.03620763 0.03783726 0.03552126 0.03206325 0.03510310 0.03299163 0.03421841 0.03085857 0.03142409 0.03109617 0.03175870 0.03093031 0.02875114 0.03073854 0.03474702 0.02931591 0.02909274 0.03045322 0.02822996 0.02908602 0.02926995 0.03049363 0.02880088 0.02735032 0.02800276 0.02648871 0.02851499 0.02844778 0.02734522 0.02745687 0.02600101 0.02768981 0.02933109 0.02696214 0.02627744 0.02559541 0.02729308 0.02889804 0.02744877 0.02460245 0.02555903 0.02458550 0.02731242 0.02559889 0.02431231 0.02611257 0.02350382 0.02670846 0.02356855 0.02399743 0.02387798 0.02578364 0.02335768 0.02558288 0.02466259 0.02658177 0.02514891 0.02257374 0.02324228 0.02219356 0.02273737 0.02449395 0.02427919 0.02307954 0.02271445 0.02230685
9.52019731 0.38362704 0.19241025 0.13779630 0.10867962 0.09001641 0.08176779 0.07795380 0.08220591 0.07633992 0.08494699 0.06159817 0.06513996 0.06027397 0.06166560 0.06146327 0.04893287 0.04854169 0.06092328 0.05003863 0.04785960 0.04863489 0.04904723 0.04625330 0.04250869 0.04059727 0.04128366 0.03913593 0.04194899 0.04251185 0.03696638 0.04394737 0.03722036 0.04058539 0.03656689 0.03717185 0.03424499 0.03213897 0.03468798 0.03288946 0.03300724 0.03051856 0.03215751 0.03099801 0.03197013 0.03035673 0.02880381 0.03005781 0.03483007 0.02966000 0.02899078 0.03146894 0.02885365 0.02988219 0.02952007 0.03152430 0.02937434 0.02697276 0.02888896 0.02665935 0.02831460 0.02791267 0.02671404 0.02741223 0.02576929 0.02714195 0.02832546 0.02675783 0.02687589 0.02587359 0.02789615 0.02879226 0.02672736 0.02498470 0.02571936 0.02437231 0.02679416 0.02524310 0.02433964 0.02737332 0.02373036 0.02689995 0.02314455 0.02422216 0.02394684 0.02609648 0.02323789 0.02588402 0.02578598 0.02619500 0.02430445 0.02277446 0.02384069 0.02241411 0.02320590 0.02437876 0.02346760 0.02310447 0.02369970 0.02226132
8.87092843 0.32972511 0.19255251 0.13929746 0.10942273 0.09116184 0.08461706 0.07906728 0.07874081 0.06973421 0.08219175 0.06191570 0.06774850 0.05975337 0.06209176 0.06027149 0.04868855 0.04862766 0.05998633 0.04619683 0.04922371 0.04871256 0.05019848 0.04769913 0.04139870 0.04019469 0.04193429 0.03988893 0.04280985 0.04242044 0.03669167 0.04131227 0.03721132 0.04151649 0.03514916 0.03700221 0.03387549 0.03213060 0.03506842 0.03335484 0.03352973 0.03084625 0.03284904 0.03074800 0.03224468 0.03044931 0.02887455 0.03093887 0.03589875 0.02990347 0.02916079 0.03125527 0.02825792 0.02920148 0.02935492 0.03279243 0.02843878 0.02711538 0.02908626 0.02653212 0.02823410 0.02771672 0.02735290 0.02683230 0.02566161 0.02787040 0.02783137 0.02650127 0.02690477 0.02596564 0.02853031 0.02942589 0.02613699 0.02514285 0.02568038 0.02488373 0.02644658 0.02476495 0.02400669 0.02633799 0.02357797 0.02691749 0.02297031 0.02375821 0.02305204 0.02642242 0.02368432 0.02577470 0.02495921 0.02581891 0.02383528 0.02331201 0.02398053 0.02238376 0.02347777 0.02439249 0.02400547 0.02237331 0.02316612 0.02257856
8.10596514 0.32621572 0.19334954 0.13938779 0.11018857 0.09141902 0.08610701 0.08018238 0.08185624 0.07049373 0.08092372 0.05948278 0.06762108 0.05806880 0.06136386 0.05826376 0.04799861 0.04835397 0.06305983 0.04473699 0.04737826 0.04877181 0.04715520 0.04626092 0.04008230 0.04040566 0.04361892 0.03977941 0.04416227 0.04034360 0.03663722 0.03995196 0.03600310 0.04346211 0.03566623 0.03740695 0.03449137 0.03207769 0.03625314 0.03447354 0.03303520 0.03061346 0.03218266 0.03116157 0.03194220 0.03049245 0.02916145 0.02986569 0.03616834 0.02963871 0.03084333 0.03234991 0.02889746 0.02978237 0.02900705 0.03333008 0.02922999 0.02713342 0.02867413 0.02791042 0.02776710 0.02793889 0.02667125 0.02752529 0.02599633 0.02753209 0.02711025 0.02536693 0.02687131 0.02531706 0.02804819 0.02780707 0.02637264 0.02480525 0.02474863 0.02577594 0.02669426 0.02431917 0.02337093 0.02700839 0.02427607 0.02818482 0.02317535 0.02362222 0.02394830 0.02730130 0.02344037 0.02516075 0.02415223 0.02546560 0.02355874 0.02380997 0.02449046 0.02229247 0.02316523 0.02475077 0.02498063 0.02287850 0.02300778 0.02258827
7.71588515 0.30114388 0.19423270 0.13016143 0.10708797 0.09139210 0.08560884 0.07922895 0.08687034 0.07315688 0.07166314 0.05988169 0.07042488 0.05843143 0.05740178 0.05707778 0.04802902 0.04876051 0.06075637 0.04508153 0.04714307 0.05047497 0.04481391 0.04549579 0.04056479 0.04087638 0.04226585 0.04122765 0.04321455 0.04093063 0.03679250 0.03924978 0.03714961 0.04404941 0.03533817 0.03653710 0.03401461 0.03195852 0.03615698 0.03528067 0.03436538 0.03063433 0.03241933 0.03149859 0.03165442 0.03096517 0.02940164 0.03011564 0.03622193 0.02987400 0.03082606 0.03239620 0.02933191 0.03049873 0.02953478 0.03319496 0.02949329 0.02749721 0.02887532 0.02725660 0.02737148 0.02750791 0.02680000 0.02733032 0.02689714 0.02716827 0.02696841 0.02550638 0.02680224 0.02487484 0.02868138 0.02696499 0.02578698 0.02494708 0.02499810 0.02453024 0.02615092 0.02426703 0.02326168 0.02662203 0.02471765 0.02945015 0.02350848 0.02460875 0.02401896 0.02604237 0.02330585 0.02473878 0.02386139 0.02667594 0.02439334 0.02362370 0.02402559 0.02265039 0.02355178 0.02374023 0.02449574 0.02337466 0.02286957 0.02250240
7.41390139 0.30032309 0.20181423 0.12745470 0.10866382 0.08897162 0.08182657 0.08078684 0.08407448 0.06579437 0.07382627 0.05899284 0.07395186 0.06036344 0.06028939 0.05660394 0.04822930 0.04913119 0.06372865 0.04625218 0.04620160 0.04893391 0.04363661 0.04328683 0.04151800 0.04204243 0.04294721 0.04161904 0.04429154 0.03911939 0.03605704 0.03962762 0.03847096 0.04484461 0.03609700 0.03480719 0.03451080 0.03186518 0.03665573 0.03500168 0.03336515 0.03092825 0.03219738 0.03153061 0.03202174 0.03092383 0.02929224 0.03059421 0.03730396 0.03051098 0.03082645 0.03287471 0.02941395 0.03019435 0.02920314 0.03246468 0.02902549 0.02681576 0.02858380 0.02763821 0.02729776 0.02719964 0.02704167 0.02705020 0.02650544 0.02719520 0.02629965 0.02559005 0.02695064 0.02427779 0.02856384 0.02636544 0.02625481 0.02471467 0.02487336 0.02407649 0.02571848 0.02413034 0.02327167 0.02694935 0.02360987 0.02858530 0.02319972 0.02459885 0.02426564 0.02687096 0.02304355 0.02442207 0.02340748 0.02631829 0.02443417 0.02346005 0.02412576 0.02356463 0.02319677 0.02407954 0.02433112 0.02328070 0.02297521 0.02229274
6.26857556 0.30119869 0.20983716 0.12400289 0.11306868 0.08955736 0.08256166 0.07644715 0.08857276 0.06831135 0.07266117 0.05943127 0.07322831 0.06172111 0.06023312 0.05600020 0.04805523 0.04926963 0.06363979 0.04582358 0.04565624 0.04963103 0.04369940 0.04334515 0.04187381 0.04170516 0.04328677 0.04343754 0.04300844 0.03840118 0.03588202 0.03891900 0.03795149 0.04762198 0.03465964 0.03445892 0.03435140 0.03238298 0.03518514 0.03630395 0.03422526 0.03094439 0.03305626 0.03102435 0.03396744 0.03034781 0.02961090 0.03047477 0.03572727 0.03077299 0.03113733 0.03216587 0.02899150 0.03080107 0.03014100 0.03104731 0.02848066 0.02751849 0.02790122 0.02703619 0.02684505 0.02740343 0.02650408 0.02653508 0.02606303 0.02723725 0.02614546 0.02534033 0.02763107 0.02448514 0.02936090 0.02704442 0.02591166 0.02435076 0.02459825 0.02473191 0.02670104 0.02485719 0.02324694 0.02648783 0.02347820 0.02863515 0.02354302 0.02444346 0.02417513 0.02675003 0.02288723 0.02411378 0.02261486 0.02657016 0.02387483 0.02405422 0.02340430 0.02361183 0.02253435 0.02385197 0.02420477 0.02317777 0.02333173 0.02225623
5.89174189 0.29409281 0.21947538 0.12421105 0.11504550 0.09034824 0.08575380 0.07940855 0.08694863 0.07034049 0.07392195 0.05989296 0.07198704 0.06120772 0.06027356 0.05515030 0.04799224 0.04992997 0.06274096 0.04583708 0.04585996 0.05023049 0.04328638 0.04470260 0.04109116 0.04232267 0.04249670 0.04318008 0.04298574 0.03796547 0.03632654 0.03895712 0.03822314 0.04581875 0.03479370 0.03547632 0.03367048 0.03220988 0.03417344 0.03575079 0.03351313 0.03137947 0.03281244 0.03272785 0.03245924 0.03019421 0.02943430 0.03237569 0.03451611 0.02949967 0.03066709 0.03219086 0.02865751 0.03057942 0.03059662 0.02992854 0.02909155 0.02814973 0.02844143 0.02653354 0.02836493 0.02865713 0.02704006 0.02634017 0.02612384 0.02633004 0.02596030 0.02628195 0.02695368 0.02522118 0.02815859 0.02812483 0.02542844 0.02419594 0.02460431 0.02533093 0.02655041 0.02443717 0.02314409 0.02591611 0.02398766 0.02757639 0.02358021 0.02450838 0.02450424 0.02620998 0.02290573 0.02359022 0.02232916 0.02730834 0.02425400 0.02417626 0.02328341 0.02351892 0.02298100 0.02369793 0.02412484 0.02336124 0.02366782 0.02278504
5.38560978 0.30253547 0.21641253 0.12356865 0.11979621 0.09074445 0.08691269 0.08325150 0.08608536 0.06808561 0.07485100 0.05936041 0.07030672 0.06278959 0.05646052 0.05499710 0.04796506 0.04928575 0.06266171 0.04676710 0.04573512 0.04831254 0.04349424 0.04526435 0.04002955 0.04405467 0.04283789 0.04334801 0.04222090 0.03792680 0.03637899 0.03780457 0.03779681 0.04457499 0.03508573 0.03528704 0.03325576 0.03216804 0.03368905 0.03542815 0.03415996 0.03149548 0.03125877 0.03238987 0.03262239 0.02927581 0.02929532 0.03013694 0.03485483 0.02955069 0.03068152 0.02918492 0.02942839 0.03048221 0.02911093 0.02916715 0.02904008 0.02823103 0.02813758 0.02641731 0.02777459 0.02773978 0.02805217 0.02613848 0.02579949 0.02628843 0.02600920 0.02610439 0.02742754 0.02527814 0.02712136 0.02756626 0.02570323 0.02448758 0.02439956 0.02556817 0.02664553 0.02435533 0.02323262 0.02629435 0.02411836 0.02723582 0.02442024 0.02427852 0.02405383 0.02618918 0.02313392 0.02406380 0.02255212 0.02865012 0.02391132 0.02406864 0.02295107 0.02402863 0.02300285 0.02384575 0.02438205 0.02326689 0.02480841 0.02256874
4.66169269 0.29757059 0.21089045 0.12459951 0.12351433 0.09379736 0.09061538 0.08032944 0.08826584 0.06623376 0.07446655 0.05853837 0.06982931 0.06228653 0.05414656 0.05662886 0.04809567 0.05004079 0.06548772 0.04535529 0.04516989 0.04700168 0.04541066 0.04476134 0.04024578 0.04622337 0.04358342 0.04072594 0.04193029 0.03738561 0.03701287 0.03741216 0.03721861 0.04636281 0.03501592 0.03537038 0.03305288 0.03232699 0.03318845 0.03623770 0.03519253 0.03101454 0.03113034 0.03053898 0.03236842 0.02949021 0.03009796 0.02993039 0.03305680 0.03001548 0.03044260 0.03017980 0.02958130 0.03051592 0.02880651 0.02890628 0.02935866 0.02757369 0.02933032 0.02618188 0.02704667 0.02738231 0.02784126 0.02646588 0.02588670 0.02669817 0.02557513 0.02638646 0.02681831 0.02505009 0.02748047 0.02739292 0.02633661 0.02426868 0.02449023 0.02548845 0.02584577 0.02383739 0.02348120 0.02593451 0.02340794 0.02829470 0.02475159 0.02433870 0.02386294 0.02582226 0.02356623 0.02486501 0.02268260 0.02785850 0.02421464 0.02432510 0.02305997 0.02439564 0.02358032 0.02382274 0.02366882 0.02263673 0.02508215 0.02306741
