97274236336769715198052081821467797039151682017880507767454695424.00000000
189083705991167166234337613079332241287070779922290427496496951215530140978673238878158860123527006376570008895488.00000000
221129281283735016092575489484889150432903798432747662673433717889552328266460232088522762064129241329910652876967907845083127715371827253561799692062551714037760.00000000
67095634447312913946561993869454299353314176174639418236762304258633156597237091975122669396437477752832579739592203860814237515940062921266965648097369781480045888307218091769503256400353501913619808722616320.00000000
96957708206883610428622196334776999312253288038590086564124898956652237112920173513948032879816225340718106029012948017409030928555804575424382050631776822858294553133514985101374228961750170620504233821446962297353447297073912253211691647324100160821133312.00000000
